,temperature,apparentTemperature,dewPoint,month,hour,is_holiday,gen
2459,60.86,60.86,45.16,4,1,0,0.988553332
2460,66.21,66.21,46.68,4,2,0,0.930828334
2461,70.05,70.05,48.8,4,3,0,0.875557223
2462,72.11,72.11,49.27,4,4,0,0.682108888
2463,73.17,73.17,48.98,4,5,0,0.456508334
2464,73.53,73.53,49.03,4,6,0,0.668636112
2465,71.66,71.66,48.77,4,7,0,0.655468333
2466,69.89,69.89,49.23,4,8,0,0.68668
2467,68.79,68.79,48.72,4,9,0,1.019966111
2468,67.64,67.64,49.05,4,10,0,1.117292222
2469,66.43,66.43,48.94,4,11,0,0.74945111
2470,65.5,65.5,49.71,4,12,0,0.380146666
2471,63.26,63.26,49.78,4,13,0,0.207562224
2472,64.18,64.18,50.62,4,14,0,0.178129444
2473,62.69,62.69,50.92,4,15,0,0.200841667
2474,61.15,61.15,51.1,4,16,0,0.496846111
2475,60.6,60.6,51.17,4,17,0,0.727836666
2476,58.13,58.13,50.65,4,18,0,0.648198332
2477,57.15,57.15,50.76,4,19,0,0.937346112
2478,62.13,62.13,52.46,4,20,0,0.613171667
2479,66.41,66.41,53.54,4,21,0,0.204851666
2480,69.81,69.81,54.25,4,22,0,0.333696111
2481,71.6,71.6,54.11,4,23,0,0.288521112
2482,72.09,72.09,53.43,4,0,0,1.257078889
2483,73.79,73.79,52.43,4,1,0,0.667256112
2484,74.63,74.63,50.61,4,2,0,0.732455
2485,74.27,74.27,49.47,4,3,0,0.684036667
2486,73.61,73.61,49.77,4,4,0,0.569019999
2487,73.1,73.1,50.82,4,5,0,0.387760555
2488,71.66,71.66,50.9,4,6,0,0.447337777
2489,69.65,69.65,50.78,4,7,0,0.701946112
2490,67.52,67.52,51.0,4,8,0,0.782331668
2491,66.39,66.39,50.34,4,9,0,0.943868333
2492,66.36,66.36,50.65,4,10,0,1.046799444
2493,64.92,64.92,50.74,4,11,0,0.872265555
2494,64.7,64.7,51.54,4,12,0,0.718138888
2495,64.29,64.29,52.03,4,13,0,0.523405
2496,63.43,63.43,52.69,4,14,0,0.567757222
2497,63.67,63.67,53.48,4,15,0,0.586166666
2498,64.16,64.16,53.71,4,16,0,0.97946111
2499,63.19,63.19,54.32,4,17,0,1.115476665
2500,62.41,62.41,54.52,4,18,0,1.386776111
2501,62.79,62.79,55.51,4,19,0,1.253327779
2502,61.22,61.22,56.91,4,20,0,1.127129445
2503,61.93,61.93,56.57,4,21,0,0.912567778
2504,63.17,63.17,57.26,4,22,0,0.741521666
2505,63.98,63.98,57.96,4,23,0,0.715116113
2506,63.57,63.57,58.1,4,0,0,1.277341667
2507,63.04,63.04,58.16,4,1,0,0.656584445
2508,62.2,62.2,57.55,4,2,0,0.662388333
2509,59.79,59.79,55.2,4,3,0,0.657598888
2510,51.04,51.04,47.82,4,4,0,0.582508888
2511,46.95,43.41,43.3,4,5,0,0.456638332
2512,41.7,36.17,38.33,4,6,0,0.41698389
2513,38.73,31.21,35.35,4,7,0,0.497527221
2514,36.35,28.54,33.15,4,8,0,0.477646667
2515,33.77,23.92,30.5,4,9,0,0.358755
2516,31.67,22.09,28.94,4,10,0,0.345075556
2517,30.8,20.51,27.72,4,11,0,0.231705
2518,29.14,18.53,26.62,4,12,0,0.34418
2519,29.41,18.47,24.72,4,13,0,0.164019999
2520,29.34,18.77,22.96,4,14,0,0.207636112
2521,28.49,17.57,21.31,4,15,0,0.145818333
2522,28.13,18.19,20.15,4,16,0,0.254207223
2523,26.65,18.0,18.35,4,17,0,0.608140556
2524,25.29,14.56,16.25,4,18,0,0.536535555
2525,24.47,14.91,14.56,4,19,0,0.447235555
2526,25.52,15.29,12.99,4,20,0,0.348906666
2527,26.93,15.25,12.81,4,21,0,0.655346111
2528,28.19,18.52,13.23,4,22,0,0.438556112
2529,29.63,19.9,13.34,4,23,0,0.289221665
2530,31.57,22.37,14.17,4,0,0,0.800002223
2531,33.46,24.66,15.33,4,1,0,0.841244444
2532,35.43,27.67,17.02,4,2,0,0.463953333
2533,37.1,30.75,15.82,4,3,0,0.489848334
2534,38.23,32.6,15.7,4,4,0,0.550371112
2535,38.92,33.57,15.53,4,5,0,0.499701668
2536,38.95,34.35,15.41,4,6,0,0.556923889
2537,37.26,32.02,14.55,4,7,0,1.017626666
2538,34.08,29.26,16.33,4,8,0,0.724227778
2539,31.48,31.48,19.52,4,9,0,0.735423333
2540,29.0,23.78,20.7,4,10,0,0.750662776
2541,28.4,24.54,20.3,4,11,0,0.778960001
2542,27.33,22.28,20.95,4,12,0,0.787551667
2543,26.28,22.41,20.56,4,13,0,0.649938334
2544,25.38,21.5,19.98,4,14,0,0.637700556
2545,24.26,24.26,19.93,4,15,0,0.637907222
2546,23.89,19.41,19.27,4,16,0,0.776769445
2547,23.57,18.57,18.34,4,17,0,0.742123333
2548,24.73,24.73,17.44,4,18,0,0.677213888
2549,26.52,18.31,15.69,4,19,0,0.847321666
2550,29.33,20.9,14.2,4,20,0,0.71507611
2551,31.56,22.32,14.56,4,21,0,0.533983888
2552,34.46,27.26,13.86,4,22,0,0.528123334
2553,36.83,32.43,13.29,4,23,0,0.467197778
2554,40.47,34.57,13.99,4,0,0,1.272992223
2555,43.69,39.68,15.43,4,1,0,1.368838889
2556,45.83,40.74,15.28,4,2,0,0.807505
2557,47.49,43.21,15.86,4,3,0,0.848702778
2558,48.0,44.14,15.77,4,4,0,0.433589444
2559,48.77,45.8,16.32,4,5,0,0.408705001
2560,47.78,43.54,16.43,4,6,0,0.528397223
2561,45.72,40.96,17.69,4,7,0,0.527565001
2562,42.53,38.0,20.0,4,8,0,0.348648889
2563,40.45,34.44,19.7,4,9,0,0.397983889
2564,37.49,30.78,21.21,4,10,0,0.301735555
2565,35.4,29.36,21.75,4,11,0,0.307094446
2566,33.74,27.05,22.55,4,12,0,0.266170556
2567,32.04,25.25,21.14,4,13,0,0.248491667
2568,31.14,23.47,21.16,4,14,0,0.230824999
2569,29.31,24.29,19.54,4,15,0,0.212624444
2570,28.54,28.54,19.45,4,16,0,0.346191112
2571,28.86,22.29,18.9,4,17,0,0.436193332
2572,28.1,19.99,16.8,4,18,0,0.549017222
2573,28.98,24.57,17.3,4,19,0,0.746522777
2574,32.79,28.32,18.35,4,20,0,0.60416
2575,35.82,32.28,19.94,4,21,0,0.404472222
2576,38.78,33.11,21.25,4,22,0,0.456785556
2577,41.56,37.54,22.58,4,23,0,0.46202111
2578,43.44,40.34,22.68,4,0,0,0.543554445
2579,45.65,42.93,22.14,4,1,0,0.659318888
2580,47.38,43.29,22.39,4,2,0,0.632965
2581,48.29,43.22,21.74,4,3,0,0.647778887
2582,48.6,45.29,21.81,4,4,0,0.678144445
2583,49.21,45.99,21.07,4,5,0,0.60549
2584,49.16,46.38,21.69,4,6,0,0.797263889
2585,47.66,44.54,22.91,4,7,0,0.862923334
2586,44.54,41.12,26.79,4,8,0,0.994658333
2587,42.01,38.82,28.69,4,9,0,0.938568888
2588,39.18,35.51,27.21,4,10,0,0.771373332
2589,37.84,34.07,27.23,4,11,0,1.388278332
2590,35.26,31.46,27.32,4,12,0,0.654057779
2591,33.65,27.71,27.54,4,13,0,0.613094443
2592,32.38,28.75,27.0,4,14,0,0.810491112
2593,32.26,28.56,27.65,4,15,0,0.817478334
2594,32.86,27.13,28.3,4,16,0,0.690926112
2595,33.6,29.28,28.76,4,17,0,0.690442778
2596,33.46,28.96,28.53,4,18,0,0.634213888
2597,37.69,33.95,31.36,4,19,0,0.872060555
2598,42.35,38.42,33.64,4,20,0,0.565662778
2599,45.59,41.8,33.09,4,21,0,0.995325556
2600,49.43,45.25,31.97,4,22,0,0.726236665
2601,51.25,51.25,32.01,4,23,0,0.423658332
2602,52.71,52.71,31.97,4,0,0,0.505960556
2603,55.48,55.48,31.14,4,1,0,0.456317221
2604,56.11,56.11,29.99,4,2,0,0.39965389
2605,57.25,57.25,29.41,4,3,0,0.344467777
2606,57.25,57.25,28.11,4,4,0,0.232692222
2607,57.22,57.22,27.13,4,5,0,0.175007224
2608,54.72,54.72,24.9,4,6,0,0.329291667
2609,52.49,52.49,23.66,4,7,0,0.254822779
2610,48.49,46.28,23.66,4,8,0,0.524524444
2611,43.74,43.74,26.75,4,9,0,0.479035
2612,40.59,36.54,26.15,4,10,0,0.387353333
2613,38.49,35.79,26.41,4,11,0,0.304329444
2614,36.34,32.94,26.28,4,12,0,0.43274389
2615,34.25,31.46,25.76,4,13,0,1.000355
2616,32.73,32.73,25.51,4,14,0,0.323870557
2617,30.69,30.69,24.82,4,15,0,0.306275
2618,28.93,28.93,23.98,4,16,0,0.550371111
2619,27.64,27.64,23.29,4,17,0,0.437120001
2620,27.21,27.21,23.19,4,18,0,0.452691112
2621,28.31,28.31,24.22,4,19,0,0.676503334
2622,35.41,32.6,26.24,4,20,0,0.716482221
2623,41.55,39.16,25.7,4,21,0,0.682726667
2624,47.22,47.22,18.72,4,22,0,0.721995556
2625,50.06,50.06,16.47,4,23,0,0.532906111
2626,53.05,53.05,15.09,4,0,0,0.573128333
2627,56.26,56.26,14.76,4,1,0,0.66497389
2628,57.64,57.64,12.67,4,2,0,0.726438334
2629,59.68,59.68,15.16,4,3,0,0.793169444
2630,61.27,61.27,15.57,4,4,0,0.757853334
2631,61.49,61.49,15.25,4,5,0,0.771357222
2632,61.38,61.38,14.31,4,6,0,0.846637222
2633,59.4,59.4,16.05,4,7,0,1.096014444
2634,53.83,53.83,20.52,4,8,0,0.752773335
2635,51.61,51.61,20.67,4,9,0,1.085070555
2636,49.37,46.9,22.55,4,10,0,1.447211112
2637,44.8,40.82,24.07,4,11,0,0.719216112
2638,42.53,39.05,26.55,4,12,0,0.635685
2639,41.77,39.89,25.23,4,13,0,0.557238889
2640,40.89,36.84,25.49,4,14,0,0.528089444
2641,38.94,33.91,25.46,4,15,0,0.493369446
2642,37.4,32.31,25.31,4,16,0,0.551311667
2643,35.68,32.38,25.21,4,17,0,0.546816667
2644,34.47,27.73,25.43,4,18,0,0.461869998
2645,35.47,30.12,26.76,4,19,0,0.76204889
2646,40.91,36.11,27.89,4,20,0,0.616654444
2647,46.17,43.77,27.25,4,21,0,0.319623889
2648,51.57,51.57,25.19,4,22,0,0.30499111
2649,56.97,56.97,23.49,4,23,0,1.054195
2650,61.06,61.06,23.66,4,0,0,0.321623889
2651,64.93,64.93,24.7,4,1,0,0.294436668
2652,67.93,67.93,21.52,4,2,0,0.311953333
2653,69.96,69.96,18.92,4,3,0,0.251520002
2654,71.63,71.63,17.39,4,4,0,0.181598333
2655,72.3,72.3,14.37,4,5,0,0.162093889
2656,70.72,70.72,11.98,4,6,0,0.493083334
2657,67.41,67.41,13.66,4,7,0,0.545407779
2658,59.8,59.8,23.06,4,8,0,0.234419444
2659,55.92,55.92,26.94,4,9,0,0.285509445
2660,53.95,53.95,27.54,4,10,0,0.31852111
2661,52.93,52.93,27.2,4,11,0,0.355393333
2662,51.43,51.43,28.21,4,12,0,0.345629444
2663,51.68,51.68,28.26,4,13,0,0.329000556
2664,51.49,51.49,29.09,4,14,0,0.365690001
2665,50.35,50.35,30.04,4,15,0,0.397290556
2666,48.47,48.47,31.55,4,16,0,0.552842777
2667,47.21,45.76,31.57,4,17,0,0.846153334
2668,45.67,43.68,31.8,4,18,0,1.118618888
2669,45.78,43.35,32.67,4,19,0,1.105912776
2670,50.19,50.19,32.82,4,20,0,0.726363331
2671,54.27,54.27,32.55,4,21,0,0.596541111
2672,58.66,58.66,32.64,4,22,0,0.837687223
2673,62.59,62.59,32.67,4,23,0,0.69501
2674,65.59,65.59,33.11,4,0,0,1.280928334
2675,68.81,68.81,34.0,4,1,0,1.430762223
2676,69.54,69.54,36.62,4,2,0,1.080746112
2677,68.76,68.76,38.9,4,3,0,0.775602223
2678,66.39,66.39,41.28,4,4,0,0.673881112
2679,62.38,62.38,45.43,4,5,0,0.628358333
2680,61.91,61.91,46.31,4,6,0,0.652998333
2681,58.81,58.81,49.43,4,7,0,0.868469445
2682,55.74,55.74,51.73,4,8,0,0.782271111
2683,54.71,54.71,51.5,4,9,0,0.605078334
2684,53.72,53.72,50.56,4,10,0,0.594543334
2685,53.82,53.82,49.65,4,11,0,0.560381112
2686,52.59,52.59,48.48,4,12,0,0.484838335
2687,50.92,50.92,46.16,4,13,0,0.726083333
2688,48.75,45.18,43.47,4,14,0,0.562551666
2689,48.14,44.45,42.46,4,15,0,0.383156111
2690,46.53,43.33,39.53,4,16,0,0.446623333
2691,45.49,41.11,38.36,4,17,0,0.719307776
2692,44.11,39.89,37.52,4,18,0,0.685429444
2693,43.78,39.47,37.37,4,19,0,0.632761112
2694,43.7,39.86,37.28,4,20,0,0.38923278
2695,43.9,39.92,37.82,4,21,0,0.439621666
2696,44.5,40.13,38.58,4,22,0,0.713498888
2697,44.87,39.96,39.46,4,23,0,0.298957221
2698,45.93,41.34,38.79,4,0,0,0.810214444
2699,46.27,41.91,40.36,4,1,0,0.302300555
2700,47.77,43.61,40.32,4,2,0,0.334688889
2701,49.23,43.92,39.39,4,3,0,0.32506389
2702,49.81,44.0,32.95,4,4,0,0.274186667
2703,49.06,43.57,31.79,4,5,0,0.257807223
2704,47.31,41.13,31.44,4,6,0,0.632225
2705,46.18,40.0,30.65,4,7,0,0.613446111
2706,44.42,38.38,31.39,4,8,0,0.470918889
2707,44.02,37.13,30.9,4,9,0,0.643630001
2708,43.93,37.46,28.83,4,10,0,0.41902
2709,43.22,36.95,28.2,4,11,0,0.443918889
2710,43.0,35.68,25.49,4,12,0,0.411980556
2711,41.74,35.8,22.93,4,13,0,0.38828389
2712,40.76,34.99,22.16,4,14,0,0.438346667
2713,39.29,33.32,21.54,4,15,0,0.483460001
2714,38.35,31.88,18.66,4,16,0,0.589297779
2715,37.36,30.98,15.43,4,17,0,0.672900001
2716,36.29,28.05,14.4,4,18,0,0.99806389
2717,36.71,28.37,14.62,4,19,0,0.822611668
2718,38.45,30.08,15.65,4,20,0,1.193692223
2719,39.99,32.11,15.48,4,21,0,0.712316111
2720,42.58,35.81,15.66,4,22,0,0.703935555
2721,45.1,37.86,18.59,4,23,0,0.815740001
2722,47.92,42.47,19.56,4,0,0,1.233296667
2723,50.76,50.76,20.41,4,1,0,0.823454444
2724,52.25,52.25,18.58,4,2,0,0.829595
2725,53.82,53.82,20.41,4,3,0,0.792616111
2726,54.59,54.59,18.68,4,4,0,0.744547778
2727,54.68,54.68,18.81,4,5,0,0.641083333
2728,53.76,53.76,17.23,4,6,0,0.726127222
2729,52.39,52.39,15.37,4,7,0,0.845103888
2730,50.2,50.2,13.77,4,8,0,0.817621111
2731,47.67,43.84,14.64,4,9,0,0.91025611
2732,46.27,42.73,15.07,4,10,0,0.617357224
2733,44.45,42.23,15.51,4,11,0,0.446954444
2734,39.04,35.39,19.54,4,12,0,0.378497777
2735,35.47,35.47,21.18,4,13,0,0.315946667
2736,34.09,29.75,21.21,4,14,0,0.299713889
2737,31.53,31.53,20.94,4,15,0,0.274228889
2738,30.39,30.39,21.82,4,16,0,0.314708891
2739,28.7,24.13,21.21,4,17,0,0.775754445
2740,28.21,28.21,22.0,4,18,0,0.338948335
2741,30.85,30.85,24.23,4,19,0,0.367799443
2742,37.72,37.72,23.83,4,20,0,0.465809445
2743,43.52,41.83,21.97,4,21,0,0.308403889
2744,47.87,44.63,20.63,4,22,0,0.370033889
2745,51.35,51.35,19.18,4,23,0,0.210053891
2746,54.28,54.28,15.83,4,0,0,0.356708888
2747,57.54,57.54,19.34,4,1,0,0.323848332
2748,59.58,59.58,16.9,4,2,0,0.33431611
2749,62.21,62.21,17.55,4,3,0,0.349315002
2750,62.86,62.86,17.3,4,4,0,0.361768889
2751,63.53,63.53,17.93,4,5,0,0.295827222
2752,62.48,62.48,17.45,4,6,0,0.413334446
2753,61.11,61.11,18.41,4,7,0,0.776681669
2754,57.55,57.55,25.26,4,8,0,0.759130555
2755,57.17,57.17,26.13,4,9,0,0.834850556
2756,56.2,56.2,23.76,4,10,0,0.536758333
2757,54.51,54.51,23.21,4,11,0,0.638935555
2758,50.84,50.84,29.58,4,12,0,0.71786611
2759,46.12,42.26,38.23,4,13,0,0.653316112
2760,44.29,42.68,37.82,4,14,0,0.673651666
2761,43.05,39.22,36.51,4,15,0,1.124446666
2762,41.49,37.82,37.45,4,16,0,0.830657779
2763,41.18,36.86,38.19,4,17,0,0.81613611
2764,41.16,37.87,37.64,4,18,0,1.594331112
2765,41.18,41.18,38.35,4,19,0,1.21808
2766,41.43,41.43,38.35,4,20,0,0.945003334
2767,41.48,41.48,39.13,4,21,0,0.714067776
2768,42.61,42.61,40.05,4,22,0,0.787266109
2769,43.44,43.44,40.32,4,23,0,0.732787221
2770,44.51,44.51,41.37,4,0,0,0.765058888
2771,46.48,46.48,41.2,4,1,0,0.760325
2772,49.08,49.08,41.39,4,2,0,0.659412779
2773,51.35,51.35,41.24,4,3,0,0.593067223
2774,52.01,52.01,40.14,4,4,0,0.577948889
2775,53.92,53.92,39.76,4,5,0,0.470103333
2776,52.28,52.28,39.79,4,6,0,0.947504445
2777,50.05,50.05,42.92,4,7,0,0.630177223
2778,46.03,44.39,41.93,4,8,0,0.424255555
2779,45.42,43.88,41.99,4,9,0,0.506458333
2780,44.82,44.82,42.08,4,10,0,0.469831667
2781,44.31,42.29,40.76,4,11,0,0.349416668
2782,43.98,40.53,39.19,4,12,0,0.299435
2783,43.08,38.5,38.88,4,13,0,0.166129445
2784,42.94,38.61,37.55,4,14,0,0.299450555
2785,42.05,38.25,37.39,4,15,0,0.139147778
2786,41.91,39.04,37.9,4,16,0,0.383399999
2787,41.34,38.24,37.22,4,17,0,0.769158889
2788,40.43,36.14,37.33,4,18,0,0.658068888
2789,41.1,36.23,37.26,4,19,0,0.674472777
2790,41.67,37.49,36.96,4,20,0,0.46929389
2791,42.94,38.81,36.81,4,21,0,0.238580554
2792,44.25,39.22,36.14,4,22,0,0.190722223
2793,45.85,41.61,37.36,4,23,0,0.467209445
2794,46.64,42.07,35.62,4,0,0,0.925729445
2795,47.69,43.91,35.22,4,1,0,0.419613889
2796,47.9,43.85,34.57,4,2,0,0.509576111
2797,47.88,43.96,35.27,4,3,0,0.502006668
2798,48.6,44.21,35.39,4,4,0,0.495833888
2799,49.11,44.85,34.95,4,5,0,0.481442778
2800,48.63,44.34,34.21,4,6,0,0.621091667
2801,47.02,43.73,33.53,4,7,0,0.80334
2802,44.81,40.91,32.64,4,8,0,0.562512777
2803,43.85,40.55,32.83,4,9,0,0.632599444
2804,42.73,42.73,32.78,4,10,0,0.831690554
2805,41.73,41.73,33.18,4,11,0,0.683327777
2806,41.66,38.45,33.11,4,12,0,0.740630555
2807,41.33,39.62,33.9,4,13,0,0.558227221
2808,40.81,37.28,33.99,4,14,0,0.695363889
2809,40.41,37.79,34.32,4,15,0,0.571016111
2810,39.94,37.92,34.12,4,16,0,0.669547778
2811,39.14,36.38,33.73,4,17,0,0.771411667
2812,38.01,35.57,32.89,4,18,0,1.051635556
2813,40.11,37.22,34.56,4,19,0,1.204006111
2814,43.78,40.09,34.83,4,20,0,0.582971111
2815,46.29,41.09,34.63,4,21,0,0.709210556
2816,49.41,45.42,33.54,4,22,0,0.539786111
2817,51.37,51.37,33.06,4,23,0,1.114389444
2818,54.14,54.14,33.43,4,0,0,0.682170555
2819,56.56,56.56,33.6,4,1,0,0.588292222
2820,58.4,58.4,33.57,4,2,0,0.540297221
2821,57.9,57.9,34.01,4,3,0,0.488429444
2822,59.75,59.75,34.61,4,4,0,0.382455
2823,59.74,59.74,34.92,4,5,0,0.342715556
2824,58.4,58.4,35.07,4,6,0,0.518968333
2825,57.1,57.1,34.79,4,7,0,0.446277778
2826,55.33,55.33,35.08,4,8,0,0.338833333
2827,53.23,53.23,35.76,4,9,0,0.387780556
2828,50.63,50.63,36.41,4,10,0,0.294302221
2829,51.07,51.07,37.2,4,11,0,0.304975556
2830,49.28,45.06,37.52,4,12,0,0.260136667
2831,48.51,44.05,38.12,4,13,0,0.205978334
2832,47.75,44.03,37.95,4,14,0,0.194420556
2833,46.85,42.82,37.37,4,15,0,0.181569999
2834,46.65,42.85,37.88,4,16,0,0.222651666
2835,45.13,39.59,38.11,4,17,0,0.26230611
2836,43.7,38.66,36.91,4,18,0,0.640091111
2837,43.45,37.1,35.94,4,19,0,0.818394445
2838,43.11,37.41,35.01,4,20,0,0.725483334
2839,43.71,37.01,34.09,4,21,0,0.635803887
2840,43.85,36.99,34.3,4,22,0,0.759060556
2841,44.96,39.5,33.1,4,23,0,0.729728333
2842,46.83,41.3,32.48,4,0,0,0.841241111
2843,47.58,42.53,32.92,4,1,0,0.816507223
2844,49.36,44.31,32.96,4,2,0,0.556574443
2845,49.15,43.27,32.17,4,3,0,0.580325
2846,48.3,42.43,32.01,4,4,0,0.544825
2847,46.82,40.56,31.79,4,5,0,0.574039445
2848,44.46,36.78,34.07,4,6,0,0.714211111
2849,42.81,35.15,34.62,4,7,0,0.866167778
2850,41.58,33.57,34.73,4,8,0,0.744003334
2851,40.58,31.93,33.59,4,9,0,0.878977778
2852,40.34,32.05,33.02,4,10,0,0.761902778
2853,39.62,31.44,33.72,4,11,0,0.791526667
2854,39.54,33.54,33.75,4,12,0,0.752628333
2855,39.26,31.79,33.76,4,13,0,0.729010001
2856,39.06,32.99,34.48,4,14,0,0.729595556
2857,39.2,32.53,34.4,4,15,0,0.720944999
2858,38.57,31.92,34.44,4,16,0,0.799364999
2859,38.97,33.19,34.64,4,17,0,0.823637777
2860,39.04,31.46,34.01,4,18,0,1.616486667
2861,39.14,32.2,34.58,4,19,0,1.078651111
2862,39.36,30.01,33.95,4,20,0,0.917834445
2863,40.46,31.88,34.7,4,21,0,0.810189444
2864,41.27,33.04,34.35,4,22,0,0.750444443
2865,41.63,34.8,35.15,4,23,0,0.47119111
2866,41.84,35.11,36.51,5,0,0,0.503375555
2867,42.56,37.02,36.65,5,1,0,0.467858889
2868,42.67,38.71,37.62,5,2,0,0.482399444
2869,42.29,37.58,38.59,5,3,0,0.383182778
2870,42.77,37.98,38.76,5,4,0,0.328742222
2871,42.83,37.24,38.83,5,5,0,0.196457223
2872,42.77,36.0,39.08,5,6,0,0.271071111
2873,43.22,36.28,38.98,5,7,0,0.646589445
2874,42.79,36.65,38.93,5,8,0,0.545914999
2875,43.38,36.19,38.84,5,9,0,0.830643334
2876,43.1,37.67,39.24,5,10,0,0.614507223
2877,43.7,38.97,39.08,5,11,0,0.548605556
2878,42.94,38.71,39.95,5,12,0,0.544885556
2879,43.3,37.66,40.21,5,13,0,0.186556112
2880,43.58,37.96,40.58,5,14,0,0.216401113
2881,44.56,39.29,40.81,5,15,0,0.251336668
2882,44.87,40.7,40.74,5,16,0,0.655186667
2883,44.6,40.54,41.74,5,17,0,0.780645001
2884,44.2,40.24,41.98,5,18,0,0.856481666
2885,45.53,40.64,42.72,5,19,0,1.264158334
2886,46.87,42.3,43.97,5,20,0,1.03002
2887,48.84,45.44,45.26,5,21,0,0.684302223
2888,51.2,51.2,47.42,5,22,0,0.431302222
2889,55.7,55.7,49.95,5,23,0,1.242440556
2890,58.02,58.02,51.33,5,0,0,0.859892224
2891,61.07,61.07,52.96,5,1,0,0.935764446
2892,65.46,65.46,53.56,5,2,0,0.996285556
2893,67.18,67.18,53.69,5,3,0,0.974341667
2894,69.28,69.28,52.9,5,4,0,0.821759999
2895,68.48,68.48,53.31,5,5,0,0.645182779
2896,68.22,68.22,52.72,5,6,0,0.863927221
2897,63.27,63.27,52.69,5,7,0,0.957623334
2898,61.38,61.38,51.67,5,8,0,0.889481667
2899,59.04,59.04,50.11,5,9,0,1.065355556
2900,56.6,56.6,48.32,5,10,0,1.029155556
2901,54.69,54.69,44.21,5,11,0,0.774580555
2902,53.25,53.25,41.33,5,12,0,0.652252224
2903,52.12,52.12,38.18,5,13,0,0.596814444
2904,50.31,50.31,38.25,5,14,0,0.575438333
2905,48.0,46.16,38.14,5,15,0,0.554738333
2906,45.26,45.26,38.99,5,16,0,0.824015
2907,42.86,42.86,37.99,5,17,0,0.840381111
2908,40.95,38.26,37.41,5,18,0,0.641297224
2909,43.62,41.61,39.42,5,19,0,1.096609445
2910,49.36,49.36,39.99,5,20,0,0.708639444
2911,54.46,54.46,38.78,5,21,0,0.686980555
2912,56.47,56.47,38.71,5,22,0,0.419496111
2913,56.75,56.75,37.58,5,23,0,0.331396112
2914,57.34,57.34,37.99,5,0,0,1.288505555
2915,53.95,53.95,42.81,5,1,0,0.594526666
2916,57.16,57.16,41.49,5,2,0,0.596803334
2917,58.45,58.45,37.7,5,3,0,0.455987778
2918,59.22,59.22,40.58,5,4,0,0.356007223
2919,59.08,59.08,37.34,5,5,0,0.234568335
2920,59.2,59.2,37.82,5,6,0,0.293986111
2921,56.86,56.86,37.24,5,7,0,0.392943889
2922,54.93,54.93,37.97,5,8,0,0.821642776
2923,52.05,52.05,37.78,5,9,0,0.868800555
2924,49.83,48.72,37.86,5,10,0,0.822454444
2925,46.73,46.73,38.78,5,11,0,0.849342778
2926,45.31,45.31,38.88,5,12,0,0.562099999
2927,43.47,40.8,38.3,5,13,0,0.343091111
2928,44.14,42.88,39.01,5,14,0,0.271143888
2929,45.15,42.9,40.1,5,15,0,0.420336111
2930,45.4,44.26,40.5,5,16,0,0.610813889
2931,45.62,45.62,41.06,5,17,0,0.444772778
2932,45.58,43.76,41.15,5,18,0,0.485183888
2933,46.5,43.62,41.85,5,19,0,0.913993889
2934,48.27,46.57,42.12,5,20,0,0.948973334
2935,50.42,50.42,41.93,5,21,0,0.722618889
2936,52.91,52.91,41.15,5,22,0,0.632025001
2937,56.81,56.81,40.6,5,23,0,1.06086
2938,59.26,59.26,39.17,5,0,0,1.206022778
2939,60.38,60.38,38.67,5,1,0,1.152986667
2940,61.91,61.91,37.13,5,2,0,1.000473889
2941,62.42,62.42,37.15,5,3,0,1.093634443
2942,62.78,62.78,37.24,5,4,0,0.747002222
2943,63.3,63.3,37.09,5,5,0,0.688852777
2944,61.82,61.82,38.29,5,6,0,0.747771666
2945,59.82,59.82,38.81,5,7,0,0.748330556
2946,57.09,57.09,40.68,5,8,0,1.180187778
2947,51.31,51.31,44.42,5,9,0,1.086756667
2948,50.39,50.39,43.82,5,10,0,1.571233889
2949,49.74,48.82,44.01,5,11,0,0.690043891
2950,49.34,49.34,43.28,5,12,0,0.513002221
2951,50.28,50.28,42.66,5,13,0,0.595234444
2952,48.51,46.32,44.79,5,14,0,0.624528332
2953,47.82,45.66,44.79,5,15,0,0.458066111
2954,47.37,45.78,43.18,5,16,0,0.491257222
2955,47.13,44.31,40.93,5,17,0,0.915248889
2956,47.46,43.12,39.16,5,18,0,0.670312777
2957,48.01,43.63,38.59,5,19,0,0.805781112
2958,49.01,44.48,37.12,5,20,0,0.555710555
2959,49.31,45.01,35.46,5,21,0,0.474346666
2960,49.67,44.35,35.37,5,22,0,0.210817224
2961,49.69,44.28,37.83,5,23,0,0.250452778
2962,49.51,45.16,38.66,5,0,0,1.167167779
2963,49.33,44.78,39.06,5,1,0,0.301802777
2964,49.67,45.29,39.21,5,2,0,0.259954444
2965,50.65,50.65,38.46,5,3,0,0.246737778
2966,48.84,43.17,38.59,5,4,0,0.197853334
2967,48.55,42.77,38.14,5,5,0,0.151445
2968,49.14,43.16,36.9,5,6,0,0.320372778
2969,46.99,40.57,38.22,5,7,0,0.512795556
2970,45.94,39.69,38.97,5,8,0,1.213702223
2971,46.06,39.11,38.45,5,9,0,0.47191389
2972,45.24,40.07,39.44,5,10,0,0.909644445
2973,45.09,40.18,39.53,5,11,0,0.744627222
2974,45.01,40.26,38.8,5,12,0,0.595188333
2975,45.03,40.2,39.05,5,13,0,0.392311667
2976,45.02,40.72,39.74,5,14,0,0.405421667
